,dest_lat,dest_lon,est,fromtract,line_no,origi_lat,origi_lon,std_err,totract
1910,42.352321000000,-71.057402800000,175,25025050700,1,42.37536210000,-71.03328150000,72,25025070101
1911,42.352321000000,-71.057402800000,45,25025050700,3,42.37536210000,-71.03328150000,38,25025070101
1912,42.352321000000,-71.057402800000,30,25025050700,5,42.37536210000,-71.03328150000,27,25025070101
1913,42.352321000000,-71.057402800000,75,25025050700,8,42.37536210000,-71.03328150000,51,25025070101
1914,42.352321000000,-71.057402800000,25,25025050700,10,42.37536210000,-71.03328150000,20,25025070101
1915,42.348408400000,-71.070363200000,55,25025050700,1,42.37536210000,-71.03328150000,38,25025070300
1916,42.348408400000,-71.070363200000,20,25025050700,10,42.37536210000,-71.03328150000,20,25025070300
1917,42.348408400000,-71.070363200000,35,25025050700,11,42.37536210000,-71.03328150000,29,25025070300
1918,42.343258100000,-71.075388700000,15,25025050700,1,42.37536210000,-71.03328150000,19,25025070600
1919,42.343258100000,-71.075388700000,15,25025050700,2,42.37536210000,-71.03328150000,19,25025070600
1920,42.332343500000,-71.101692300000,40,25025050700,1,42.37536210000,-71.03328150000,37,25025080900
1921,42.332343500000,-71.101692300000,40,25025050700,3,42.37536210000,-71.03328150000,37,25025080900
1922,42.334566600000,-71.106830300000,20,25025050700,1,42.37536210000,-71.03328150000,20,25025081001
1923,42.334566600000,-71.106830300000,20,25025050700,2,42.37536210000,-71.03328150000,20,25025081001
1924,42.322696200000,-71.086034000000,15,25025050700,1,42.37536210000,-71.03328150000,18,25025081700
1925,42.322696200000,-71.086034000000,15,25025050700,10,42.37536210000,-71.03328150000,18,25025081700
1926,42.312642400000,-71.101933400000,35,25025050700,1,42.37536210000,-71.03328150000,34,25025120301
1927,42.312642400000,-71.101933400000,35,25025050700,10,42.37536210000,-71.03328150000,34,25025120301
1928,42.396619600000,-71.018450700000,35,25025050700,1,42.37536210000,-71.03328150000,26,25025160502
1929,42.396619600000,-71.018450700000,35,25025050700,8,42.37536210000,-71.03328150000,26,25025160502
1930,42.410725900000,-71.021823400000,35,25025050700,1,42.37536210000,-71.03328150000,40,25025170100
1931,42.410725900000,-71.021823400000,35,25025050700,8,42.37536210000,-71.03328150000,40,25025170100
1932,42.416792800000,-71.019855300000,20,25025050700,1,42.37536210000,-71.03328150000,21,25025170200
1933,42.416792800000,-71.019855300000,20,25025050700,3,42.37536210000,-71.03328150000,21,25025170200
1934,42.430883700000,-71.014746900000,50,25025050700,1,42.37536210000,-71.03328150000,47,25025170300
1935,42.430883700000,-71.014746900000,25,25025050700,3,42.37536210000,-71.03328150000,23,25025170300
1936,42.430883700000,-71.014746900000,25,25025050700,4,42.37536210000,-71.03328150000,23,25025170300
1937,42.423739300000,-70.997915900000,45,25025050700,1,42.37536210000,-71.03328150000,30,25025170400
1938,42.423739300000,-70.997915900000,15,25025050700,2,42.37536210000,-71.03328150000,18,25025170400
1939,42.423739300000,-70.997915900000,30,25025050700,8,42.37536210000,-71.03328150000,25,25025170400
1940,42.402223000000,-70.993699200000,20,25025050700,1,42.37536210000,-71.03328150000,25,25025170701
1941,42.402223000000,-70.993699200000,20,25025050700,2,42.37536210000,-71.03328150000,25,25025170701
1942,42.346192800000,-71.026226800000,40,25025050700,1,42.37536210000,-71.03328150000,33,25025981202
1943,42.346192800000,-71.026226800000,10,25025050700,2,42.37536210000,-71.03328150000,10,25025981202
1944,42.346192800000,-71.026226800000,30,25025050700,14,42.37536210000,-71.03328150000,28,25025981202
1945,42.361202700000,-71.007049800000,130,25025050700,1,42.37536210000,-71.03328150000,79,25025981300
1946,42.361202700000,-71.007049800000,10,25025050700,8,42.37536210000,-71.03328150000,9,25025981300
1947,42.361202700000,-71.007049800000,120,25025050700,14,42.37536210000,-71.03328150000,77,25025981300
1948,42.396367000000,-71.004379100000,10,25025050700,1,42.37536210000,-71.03328150000,8,25025981502
1949,42.396367000000,-71.004379100000,10,25025050700,2,42.37536210000,-71.03328150000,8,25025981502
1950,42.467635200000,-70.927499400000,50,25025050901,1,42.38193680000,-71.02950010000,35,25009206600
1951,42.467635200000,-70.927499400000,50,25025050901,2,42.38193680000,-71.02950010000,35,25009206600
1952,42.466524300000,-70.943685000000,15,25025050901,1,42.38193680000,-71.02950010000,16,25009206800
1953,42.466524300000,-70.943685000000,15,25025050901,2,42.38193680000,-71.02950010000,16,25009206800
1954,42.563396600000,-70.884888400000,10,25025050901,1,42.38193680000,-71.02950010000,13,25009217300
1955,42.563396600000,-70.884888400000,10,25025050901,2,42.38193680000,-71.02950010000,13,25009217300
1956,42.667089500000,-71.206794700000,10,25025050901,1,42.38193680000,-71.02950010000,8,25009254402
1957,42.667089500000,-71.206794700000,10,25025050901,2,42.38193680000,-71.02950010000,8,25009254402
1958,42.484547900000,-71.132032000000,10,25025050901,1,42.38193680000,-71.02950010000,12,25017333400
1959,42.484547900000,-71.132032000000,10,25025050901,2,42.38193680000,-71.02950010000,12,25017333400
1960,42.512097700000,-71.118647900000,10,25025050901,1,42.38193680000,-71.02950010000,12,25017334100
1961,42.512097700000,-71.118647900000,10,25025050901,3,42.38193680000,-71.02950010000,12,25017334100
1962,42.463785100000,-71.138132700000,4,25025050901,1,42.38193680000,-71.02950010000,11,25017338200
1963,42.463785100000,-71.138132700000,4,25025050901,3,42.38193680000,-71.02950010000,11,25017338200
1964,42.441368700000,-71.112346000000,10,25025050901,1,42.38193680000,-71.02950010000,8,25017339100
1965,42.441368700000,-71.112346000000,10,25025050901,2,42.38193680000,-71.02950010000,8,25017339100
1966,42.407332100000,-71.091143200000,55,25025050901,1,42.38193680000,-71.02950010000,49,25017339802
1967,42.407332100000,-71.091143200000,55,25025050901,3,42.38193680000,-71.02950010000,49,25017339802
1968,42.419240600000,-71.039004200000,30,25025050901,1,42.38193680000,-71.02950010000,32,25017342102
1969,42.419240600000,-71.039004200000,30,25025050901,4,42.38193680000,-71.02950010000,32,25017342102
1970,42.381593100000,-71.104671600000,20,25025050901,1,42.38193680000,-71.02950010000,13,25017351204
1971,42.381593100000,-71.104671600000,10,25025050901,3,42.38193680000,-71.02950010000,8,25017351204
1972,42.381593100000,-71.104671600000,10,25025050901,10,42.38193680000,-71.02950010000,8,25017351204
1973,42.377120900000,-71.084602000000,70,25025050901,1,42.38193680000,-71.02950010000,44,25017351500
1974,42.377120900000,-71.084602000000,35,25025050901,3,42.38193680000,-71.02950010000,26,25017351500
1975,42.377120900000,-71.084602000000,35,25025050901,8,42.38193680000,-71.02950010000,33,25017351500
1976,42.368500500000,-71.075906600000,25,25025050901,1,42.38193680000,-71.02950010000,26,25017352102
1977,42.368500500000,-71.075906600000,25,25025050901,10,42.38193680000,-71.02950010000,26,25017352102
1978,42.364611300000,-71.090091100000,10,25025050901,1,42.38193680000,-71.02950010000,8,25017352400
1979,42.364611300000,-71.090091100000,10,25025050901,2,42.38193680000,-71.02950010000,8,25017352400
1980,42.367864900000,-71.097617900000,20,25025050901,1,42.38193680000,-71.02950010000,23,25017352500
1981,42.367864900000,-71.097617900000,20,25025050901,10,42.38193680000,-71.02950010000,23,25017352500
1982,42.380138700000,-71.115180800000,15,25025050901,1,42.38193680000,-71.02950010000,17,25017353600
1983,42.380138700000,-71.115180800000,15,25025050901,2,42.38193680000,-71.02950010000,17,25017353600
1984,42.374555900000,-71.112481600000,40,25025050901,1,42.38193680000,-71.02950010000,29,25017353700
1985,42.374555900000,-71.112481600000,40,25025050901,10,42.38193680000,-71.02950010000,29,25017353700
1986,42.395742900000,-71.141720200000,4,25025050901,1,42.38193680000,-71.02950010000,11,25017354900
1987,42.395742900000,-71.141720200000,4,25025050901,2,42.38193680000,-71.02950010000,11,25017354900
1988,42.477666900000,-71.342499700000,25,25025050901,1,42.38193680000,-71.02950010000,30,25017361300
1989,42.477666900000,-71.342499700000,25,25025050901,10,42.38193680000,-71.02950010000,30,25017361300
1990,42.367081800000,-71.200748800000,15,25025050901,1,42.38193680000,-71.02950010000,15,25017370102
1991,42.367081800000,-71.200748800000,15,25025050901,2,42.38193680000,-71.02950010000,15,25017370102
